Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
NKSH,16077000.0,20382000.0,25932000.0,15691000.0,4305000.0,5550000.0,-10241000.0
NKTR,-444440000.0,-523837000.0,-368198000.0,-276056000.0,-79397000.0,155639000.0,92142000.0
NL,14680000.0,51188000.0,33844000.0,-2308000.0,36508000.0,-17344000.0,-36152000.0
NLY,-891163000.0,2389896000.0,1725325000.0,-1643171000.0,3281059000.0,-664571000.0,-3368496000.0
NMIH,171566000.0,231130000.0,292902000.0,322110000.0,59564000.0,61772000.0,29208000.0
NMRK,80060000.0,750728000.0,83275000.0,42575000.0,670668000.0,-667453000.0,-40700000.0
NNBR,-100592000.0,-13225000.0,-26098000.0,-50150000.0,87367000.0,-12873000.0,-24052000.0
NNI,352443000.0,393286000.0,407347000.0,91532000.0,40843000.0,14061000.0,-315815000.0
NNN,228799000.0,290113000.0,334626000.0,392340000.0,61314000.0,44513000.0,57714000.0
NNVC,-13446538.0,-8822189.0,-8106863.0,-8588573.0,4624349.0,715326.0,-481710.0
NOC,3189000000.0,7005000000.0,4896000000.0,2056000000.0,3816000000.0,-2109000000.0,-2840000000.0
NODK,40389000.0,8416000.0,-53096000.0,-5476000.0,-31973000.0,-61512000.0,47620000.0
NOG,-906041000.0,6361000.0,773237000.0,922969000.0,912402000.0,766876000.0,149732000.0
NOV,-2542000000.0,-250000000.0,155000000.0,993000000.0,2292000000.0,405000000.0,838000000.0
NOVT,44521000.0,50331000.0,74051000.0,72878000.0,5810000.0,23720000.0,-1173000.0
NOW,119000000.0,230000000.0,325000000.0,1731000000.0,111000000.0,95000000.0,1406000000.0
NPK,46958000.0,25654000.0,20699000.0,34559000.0,-21304000.0,-4955000.0,13860000.0
NPO,177600000.0,177900000.0,205100000.0,22200000.0,300000.0,27200000.0,-182900000.0
NR,-80696000.0,-25526000.0,-20834000.0,14516000.0,55170000.0,4692000.0,35350000.0
NRC,37260000.0,37466000.0,31800000.0,30971000.0,206000.0,-5666000.0,-829000.0
NRG,510000000.0,2187000000.0,1221000000.0,-202000000.0,1677000000.0,-966000000.0,-1423000000.0
NRIM,32888000.0,37517000.0,30741000.0,25394000.0,4629000.0,-6776000.0,-5347000.0
NSA,48609000.0,105253000.0,103737000.0,156669000.0,56644000.0,-1516000.0,52932000.0
NSC,2013000000.0,3005000000.0,3270000000.0,1827000000.0,992000000.0,265000000.0,-1443000000.0
NSIT,172640000.0,219345000.0,280608000.0,281309000.0,46705000.0,61263000.0,701000.0
NSP,138237000.0,124080000.0,179350000.0,171382000.0,-14157000.0,55270000.0,-7968000.0
NSSC,7795000.0,15413000.0,19599000.0,27127000.0,7618000.0,4186000.0,7528000.0
NSTG,-110078000.0,-115254000.0,-159543000.0,,-5176000.0,-44289000.0,
NTAP,,730000000.0,937000000.0,1274000000.0,,207000000.0,337000000.0
NTCT,,19352000.0,35874000.0,59648000.0,,16522000.0,23774000.0
NTGR,58293000.0,49387000.0,-68987000.0,-104767000.0,-8906000.0,-118374000.0,-35780000.0
NTIC,-1337709.0,6281238.0,6324700.0,2912276.0,7618947.0,43462.0,-3412424.0
NTIP,-1709000.0,14281000.0,-2326000.0,-1457000.0,15990000.0,-16607000.0,869000.0
NTLA,-134231000.0,-267892000.0,-474186000.0,-481192000.0,-133661000.0,-206294000.0,-7006000.0
NTNX,-872883000.0,-1035589000.0,-798946000.0,-254560000.0,-162706000.0,236643000.0,544386000.0
NTRA,-229743000.0,-471716000.0,-547799000.0,-434801000.0,-241973000.0,-76083000.0,112998000.0
NTRS,1209300000.0,1545300000.0,1336000000.0,1107300000.0,336000000.0,-209300000.0,-228700000.0
NTWK,937081.0,1778257.0,-851156.0,-5243748.0,841176.0,-2629413.0,-4392592.0
NUE,721470000.0,6827461000.0,7607337000.0,4524801000.0,6105991000.0,779876000.0,-3082536000.0
NURO,-2092195.0,-2281457.0,-4416609.0,-6529487.0,-189262.0,-2135152.0,-2112878.0
NUS,191355000.0,147266000.0,104778000.0,8595000.0,-44089000.0,-42488000.0,-96183000.0
NVAX,-418259000.0,-1743751000.0,-657939000.0,-545062000.0,-1325492000.0,1085812000.0,112877000.0
NVDA,,4332000000.0,9752000000.0,4368000000.0,,5420000000.0,-5384000000.0
NVEC,,11694384.0,14507501.0,22694458.0,,2813117.0,8186957.0
NVEE,21018000.0,47147000.0,49973000.0,44613000.0,26129000.0,2826000.0,-5360000.0
NVFY,-26078325.0,-19962493.0,-17101671.0,-7723257.0,6115832.0,2860822.0,9378414.0
NVR,901248000.0,1236719000.0,1725575000.0,1591611000.0,335471000.0,488856000.0,-133964000.0
NVRO,-83065000.0,-131360000.0,3001000.0,-92213000.0,-48295000.0,134361000.0,-95214000.0
NVT,-47200000.0,272900000.0,399800000.0,567100000.0,320100000.0,126900000.0,167300000.0
NWBI,74854000.0,154323000.0,133666000.0,134957000.0,79469000.0,-20657000.0,1291000.0
NWE,155215000.0,186840000.0,183008000.0,194131000.0,31625000.0,-3832000.0,11123000.0
NWFL,15080000.0,24915000.0,29233000.0,16759000.0,9835000.0,4318000.0,-12474000.0
NWL,-770000000.0,622000000.0,197000000.0,-388000000.0,1392000000.0,-425000000.0,-585000000.0
NWLI,92312000.0,252537000.0,246511000.0,94430000.0,160225000.0,-6026000.0,-152081000.0
NWN,76781000.0,78666000.0,86303000.0,93868000.0,1885000.0,7637000.0,7565000.0
NWPX,19050000.0,11523000.0,31149000.0,21072000.0,-7527000.0,19626000.0,-10077000.0
NWS,-1269000000.0,330000000.0,623000000.0,149000000.0,1599000000.0,293000000.0,-474000000.0
NWSA,-1269000000.0,330000000.0,623000000.0,149000000.0,1599000000.0,293000000.0,-474000000.0
NX,38496000.0,56980000.0,88336000.0,82501000.0,18484000.0,31356000.0,-5835000.0
NXRT,44018000.0,23037000.0,-9260000.0,44264000.0,-20981000.0,-32297000.0,53524000.0
NXST,811500000.0,834000000.0,971000000.0,346000000.0,22500000.0,137000000.0,-625000000.0
NYCB,511000000.0,596000000.0,650000000.0,-79000000.0,85000000.0,54000000.0,-729000000.0
NYMT,-288510000.0,193200000.0,-298605000.0,-48665000.0,481710000.0,-491805000.0,249940000.0
NYT,100103000.0,219971000.0,173905000.0,232387000.0,119868000.0,-46066000.0,58482000.0
O,395486000.0,359456000.0,869408000.0,872309000.0,-36030000.0,509952000.0,2901000.0
OC,-383000000.0,995000000.0,1241000000.0,1196000000.0,1378000000.0,246000000.0,-45000000.0
OCC,-6121224.0,6610516.0,-347091.0,2066498.0,12731740.0,-6957607.0,2413589.0
OCFC,63309000.0,110076000.0,146603000.0,104029000.0,46767000.0,36527000.0,-42574000.0
OCN,-40200000.0,18100000.0,25700000.0,-63700000.0,58300000.0,7600000.0,-89400000.0
OCUL,-155636000.0,-6553000.0,-71038000.0,-80736000.0,149083000.0,-64485000.0,-9698000.0
OCX,-29932000.0,-64097000.0,-72902000.0,-27781000.0,-34165000.0,-8805000.0,45121000.0
ODC,18900000.0,11113000.0,5674000.0,29551000.0,-7787000.0,-5439000.0,23877000.0
ODFL,672682000.0,1034375000.0,1377159000.0,1239502000.0,361693000.0,342784000.0,-137657000.0
ODP,-319000000.0,-208000000.0,166000000.0,139000000.0,111000000.0,374000000.0,-27000000.0
OESX,,26134000.0,6091000.0,-34341000.0,,-20043000.0,-40432000.0
OFED,3864000.0,4065000.0,4099000.0,,201000.0,34000.0,
OFG,74327000.0,146151000.0,166239000.0,181872000.0,71824000.0,20088000.0,15633000.0
OFIX,2517000.0,-38379000.0,-19749000.0,-151395000.0,-40896000.0,18630000.0,-131646000.0
OFLX,19910000.0,26195000.0,23622000.0,20763000.0,6285000.0,-2573000.0,-2859000.0
OGE,-173700000.0,737300000.0,665700000.0,416800000.0,911000000.0,-71600000.0,-248900000.0
OGEN,-26430699.0,-15711614.0,-14288389.0,,10719085.0,1423225.0,
OGS,196412000.0,206434000.0,221742000.0,231232000.0,10022000.0,15308000.0,9490000.0
OHI,159327000.0,416739000.0,426927000.0,242180000.0,257412000.0,10188000.0,-184747000.0
OI,249000000.0,149000000.0,584000000.0,-103000000.0,-100000000.0,435000000.0,-687000000.0
OII,-496751000.0,-49307000.0,25941000.0,97403000.0,447444000.0,75248000.0,71462000.0
OIS,-468383000.0,-63993000.0,-9540000.0,12891000.0,404390000.0,54453000.0,22431000.0
OKE,612809000.0,1500000000.0,1722000000.0,2659000000.0,887191000.0,222000000.0,937000000.0
OKTA,,-266000000.0,-848000000.0,-815000000.0,,-582000000.0,33000000.0
OLED,133372000.0,184213000.0,210061000.0,203011000.0,50841000.0,25848000.0,-7050000.0
OLLI,,242696000.0,157455000.0,102790000.0,,-85241000.0,-54665000.0
OLN,-969900000.0,1296700000.0,1326900000.0,460200000.0,2266600000.0,30200000.0,-866700000.0
OLP,27407000.0,38857000.0,42177000.0,29614000.0,11450000.0,3320000.0,-12563000.0
OMC,951200000.0,1395600000.0,1299400000.0,1303300000.0,444400000.0,-96200000.0,3900000.0
OMCL,32194000.0,77849000.0,5648000.0,-20371000.0,45655000.0,-72201000.0,-26019000.0
OMER,-138061000.0,194235000.0,47417000.0,,332296000.0,-146818000.0,
OMEX,-14812156.0,-9956395.0,-23140750.0,,4855761.0,-13184355.0,
OMF,730000000.0,1314000000.0,872000000.0,641000000.0,584000000.0,-442000000.0,-231000000.0
OMI,29871000.0,221589000.0,22389000.0,-41301000.0,191718000.0,-199200000.0,-63690000.0
ON,234200000.0,1009600000.0,1902200000.0,2183700000.0,775400000.0,892600000.0,281500000.0
ONB,226409000.0,277538000.0,428287000.0,581992000.0,51129000.0,150749000.0,153705000.0
ONTX,-25157000.0,-16163000.0,-18964000.0,-18948000.0,8994000.0,-2801000.0,16000.0
ONVO,,-16826000.0,-11448000.0,-17259000.0,,5378000.0,-5811000.0
OOMA,,-2441000.0,-1751000.0,-3655000.0,,690000.0,-1904000.0
OPGN,-26210844.0,-34805712.0,-37283233.0,,-8594868.0,-2477521.0,
OPI,6678000.0,-8180000.0,-6109000.0,-69432000.0,-14858000.0,2071000.0,-63323000.0
OPK,30586000.0,-30143000.0,-328405000.0,-188863000.0,-60729000.0,-298262000.0,139542000.0
OPOF,5389000.0,8440000.0,9108000.0,7730000.0,3051000.0,668000.0,-1378000.0
OPRX,-2207127.0,378079.0,-11438440.0,-17565866.0,2585206.0,-11816519.0,-6127426.0
OPTN,-99785000.0,-82296000.0,-74833000.0,-35483000.0,17489000.0,7463000.0,39350000.0
OPTT,,-14760000.0,-18874000.0,-26326000.0,,-4114000.0,-7452000.0
OPY,122986000.0,158964000.0,32351000.0,30179000.0,35978000.0,-126613000.0,-2172000.0
ORA,85456000.0,62092000.0,65841000.0,124399000.0,-23364000.0,3749000.0,58558000.0
ORC,2128000.0,-64760000.0,-258453000.0,-39226000.0,-66888000.0,-193693000.0,219227000.0
ORCL,10135000000.0,13746000000.0,6717000000.0,8503000000.0,3611000000.0,-7029000000.0,1786000000.0
ORGO,17234000.0,94202000.0,15532000.0,4945000.0,76968000.0,-78670000.0,-10587000.0
ORI,558600000.0,1534300000.0,686400000.0,598600000.0,975700000.0,-847900000.0,-87800000.0
ORLY,1752302000.0,2164685000.0,2172650000.0,2346581000.0,412383000.0,7965000.0,173931000.0
ORN,20220000.0,-14560000.0,-12612000.0,-17875000.0,-34780000.0,1948000.0,-5263000.0
ORRF,26463000.0,32881000.0,22037000.0,35663000.0,6418000.0,-10844000.0,13626000.0
OSBC,27825000.0,20044000.0,67405000.0,91729000.0,-7781000.0,47361000.0,24324000.0
OSG,30004000.0,-46252000.0,26564000.0,62454000.0,-76256000.0,72816000.0,35890000.0
OSIS,75252000.0,74049000.0,115347000.0,91778000.0,-1203000.0,41298000.0,-23569000.0
OSK,321500000.0,508900000.0,173900000.0,598000000.0,187400000.0,-335000000.0,424100000.0
OSPN,-5455000.0,-30584000.0,-14434000.0,-29799000.0,-25129000.0,16150000.0,-15365000.0
OSUR,-14922000.0,-22998000.0,-17133000.0,53655000.0,-8076000.0,5865000.0,70788000.0
OTTR,95851000.0,176769000.0,284184000.0,294191000.0,80918000.0,107415000.0,10007000.0
OUT,-61000000.0,35600000.0,147900000.0,-430400000.0,96600000.0,112300000.0,-578300000.0
OVBC,10259000.0,11732000.0,13338000.0,12631000.0,1473000.0,1606000.0,-707000.0
OVLY,13687000.0,16337000.0,22902000.0,30848000.0,2650000.0,6565000.0,7946000.0
OXM,,-95692000.0,131321000.0,165735000.0,,227013000.0,34414000.0
OXY,-14831000000.0,2322000000.0,13304000000.0,4696000000.0,17153000000.0,10982000000.0,-8608000000.0
OZK,291898000.0,579001000.0,564141000.0,690783000.0,287103000.0,-14860000.0,126642000.0
PACB,29403000.0,-181223000.0,-314248000.0,-306735000.0,-210626000.0,-133025000.0,7513000.0
PAG,543600000.0,1187800000.0,1380000000.0,1053200000.0,644200000.0,192200000.0,-326800000.0
PAHC,33552000.0,54385000.0,49175000.0,32606000.0,20833000.0,-5210000.0,-16569000.0
PANL,11352180.0,67226833.0,79491413.0,26323300.0,55874653.0,12264580.0,-53168113.0
PANW,-267000000.0,-498900000.0,-267000000.0,439700000.0,-231900000.0,231900000.0,706700000.0
PAR,-36562000.0,-75799000.0,-69319000.0,-69752000.0,-39237000.0,6480000.0,-433000.0
PARR,-409086000.0,-81297000.0,364189000.0,728642000.0,327789000.0,445486000.0,364453000.0
PATK,97061000.0,224915000.0,328196000.0,142897000.0,127854000.0,103281000.0,-185299000.0
PAYC,143453000.0,195960000.0,281389000.0,340788000.0,52507000.0,85429000.0,59399000.0
PAYX,1098100000.0,1097500000.0,1392800000.0,1557300000.0,-600000.0,295300000.0,164500000.0
PB,528904000.0,519297000.0,524516000.0,419316000.0,-9607000.0,5219000.0,-105200000.0
PBF,-1392400000.0,231000000.0,2876800000.0,2140500000.0,1623400000.0,2645800000.0,-736300000.0
PBH,,164682000.0,205381000.0,-82306000.0,,40699000.0,-287687000.0
PBHC,6950000.0,12407000.0,12932000.0,9293000.0,5457000.0,525000.0,-3639000.0
PBI,-180376000.0,-1351000.0,36940000.0,-385627000.0,179025000.0,38291000.0,-422567000.0
PBPB,-65391000.0,-23784000.0,4345000.0,5119000.0,41607000.0,28129000.0,774000.0
PBYI,-59995000.0,-29126000.0,2000.0,21591000.0,30869000.0,29128000.0,21589000.0
PCAR,1301200000.0,1865500000.0,3011600000.0,4600800000.0,564300000.0,1146100000.0,1589200000.0
PCH,166830000.0,423860000.0,333900000.0,62101000.0,257030000.0,-89960000.0,-271799000.0
PCRX,145523000.0,41980000.0,15909000.0,41955000.0,-103543000.0,-26071000.0,26046000.0
PCTY,64455000.0,70819000.0,90777000.0,140822000.0,6364000.0,19958000.0,50045000.0
PCYO,6750000.0,20110000.0,9619000.0,4699000.0,13360000.0,-10491000.0,-4920000.0
PD,,-68903000.0,-107455000.0,-128423000.0,,-38552000.0,-20968000.0
PDCO,,155981000.0,203210000.0,207557000.0,,47229000.0,4347000.0
PDEX,6112000.0,6170000.0,4572000.0,7074000.0,58000.0,-1598000.0,2502000.0
PDFS,-40363000.0,-21488000.0,-3429000.0,3105000.0,18875000.0,18059000.0,6534000.0
PDLB,3853000.0,25415000.0,-30001000.0,3352000.0,21562000.0,-55416000.0,33353000.0
PDM,232688000.0,-1153000.0,146830000.0,-48387000.0,-233841000.0,147983000.0,-195217000.0
PEB,-391729000.0,-184858000.0,-87171000.0,-78017000.0,206871000.0,97687000.0,9154000.0
PEBK,11357000.0,15133000.0,16123000.0,15546000.0,3776000.0,990000.0,-577000.0
PEBO,34767000.0,47555000.0,101292000.0,113363000.0,12788000.0,53737000.0,12071000.0
PED,-32690000.0,-1299000.0,2844000.0,264000.0,31391000.0,4143000.0,-2580000.0
PEG,1905000000.0,-648000000.0,1031000000.0,2563000000.0,-2553000000.0,1679000000.0,1532000000.0
PEGA,-61373000.0,-63040000.0,-345582000.0,67808000.0,-1667000.0,-282542000.0,413390000.0
PEN,-15702000.0,5284000.0,-2002000.0,90954000.0,20986000.0,-7286000.0,92956000.0
PENN,-669500000.0,420800000.0,222100000.0,-490000000.0,1090300000.0,-198700000.0,-712100000.0
PEP,7120000000.0,7618000000.0,8910000000.0,9074000000.0,498000000.0,1292000000.0,164000000.0
PESI,2860000.0,835000.0,-3816000.0,485000.0,-2025000.0,-4651000.0,4301000.0
PETQ,-82655000.0,-15967000.0,-48208000.0,2131000.0,66688000.0,-32241000.0,50339000.0
PETS,,30603000.0,21100000.0,233000.0,,-9503000.0,-20867000.0
PFBC,69468000.0,95240000.0,128845000.0,,25772000.0,33605000.0,
PFE,9159000000.0,21979000000.0,31372000000.0,2119000000.0,12820000000.0,9393000000.0,-29253000000.0
PFG,1395800000.0,1580200000.0,4756900000.0,623200000.0,184400000.0,3176700000.0,-4133700000.0
PFGC,-114100000.0,40700000.0,112500000.0,397200000.0,154800000.0,71800000.0,284700000.0
PFIE,-2175597.0,-1051543.0,3947760.0,10776714.0,1124054.0,4999303.0,6828954.0
PFIS,29354000.0,43519000.0,38090000.0,27380000.0,14165000.0,-5429000.0,-10710000.0
PFMT,-13989000.0,-10288000.0,-6537000.0,-7519000.0,3701000.0,3751000.0,-982000.0
PFS,96951000.0,167921000.0,175648000.0,128398000.0,70970000.0,7727000.0,-47250000.0
PG,13027000000.0,14306000000.0,14742000000.0,14653000000.0,1279000000.0,436000000.0,-89000000.0
PGC,26192000.0,56622000.0,74246000.0,48854000.0,30430000.0,17624000.0,-25392000.0
PGR,5704600000.0,3350900000.0,721500000.0,3902400000.0,-2353700000.0,-2629400000.0,3180900000.0
PGRE,-24704000.0,-20354000.0,-36403000.0,-259744000.0,4350000.0,-16049000.0,-223341000.0
PGTI,45108000.0,32878000.0,96882000.0,109038000.0,-12230000.0,64004000.0,12156000.0
PH,1201970000.0,1746100000.0,1315605000.0,2082936000.0,544130000.0,-430495000.0,767331000.0
PHIO,-8794000.0,-13287000.0,-11480000.0,-10826000.0,-4493000.0,1807000.0,654000.0
PHM,1406839000.0,1946320000.0,2617317000.0,2602372000.0,539481000.0,670997000.0,-14945000.0
PHX,-23952037.0,-6217237.0,20409272.0,13920800.0,17734800.0,26626509.0,-6488472.0
PI,-51923000.0,-51260000.0,-24301000.0,-43366000.0,663000.0,26959000.0,-19065000.0
PII,124800000.0,493900000.0,447100000.0,502800000.0,369100000.0,-46800000.0,55700000.0
PINC,130364000.0,287522000.0,265867000.0,175026000.0,157158000.0,-21655000.0,-90841000.0
PINS,-128323000.0,316438000.0,-96047000.0,-35610000.0,444761000.0,-412485000.0,60437000.0
PJT,117549000.0,106168000.0,90534000.0,81799000.0,-11381000.0,-15634000.0,-8735000.0
PK,-1440000000.0,-459000000.0,162000000.0,97000000.0,981000000.0,621000000.0,-65000000.0
PKBK,28428000.0,40760000.0,41823000.0,28462000.0,12332000.0,1063000.0,-13361000.0
PKE,,4864000.0,8464000.0,10731000.0,,3600000.0,2267000.0
PKG,461000000.0,841100000.0,1029800000.0,765200000.0,380100000.0,188700000.0,-264600000.0
PKOH,-4500000.0,-24800000.0,-14200000.0,7800000.0,-20300000.0,10600000.0,22000000.0
PLAB,33820000.0,55449000.0,118786000.0,125485000.0,21629000.0,63337000.0,6699000.0
PLAY,,-206974000.0,108700000.0,137100000.0,,315674000.0,28400000.0
PLBC,14475000.0,21009000.0,26444000.0,29776000.0,6534000.0,5435000.0,3332000.0
PLCE,,-140365000.0,187171000.0,-1138000.0,,327536000.0,-188309000.0
PLD,1481814000.0,2939723000.0,3364856000.0,3059214000.0,1457909000.0,425133000.0,-305642000.0
PLNT,-14991000.0,42774000.0,99402000.0,138313000.0,57765000.0,56628000.0,38911000.0
PLOW,-86553000.0,30691000.0,38609000.0,23723000.0,117244000.0,7918000.0,-14886000.0
PLPC,29803000.0,35729000.0,54395000.0,63332000.0,5926000.0,18666000.0,8937000.0
PLSE,-49851000.0,-63660000.0,-58505000.0,-42210000.0,-13809000.0,5155000.0,16295000.0
PLUG,-596155000.0,-459965000.0,-724008000.0,-1368833000.0,136190000.0,-264043000.0,-644825000.0
PLUS,,74397000.0,105600000.0,119356000.0,,31203000.0,13756000.0
PLXS,117479000.0,138912000.0,138243000.0,139094000.0,21433000.0,-669000.0,851000.0
PLYA,-262370000.0,-89682000.0,56706000.0,53852000.0,172688000.0,146388000.0,-2854000.0
PLYM,-13813000.0,-15008000.0,-16886000.0,13660000.0,-1195000.0,-1878000.0,30546000.0
PM,8056000000.0,9109000000.0,9048000000.0,7813000000.0,1053000000.0,-61000000.0,-1235000000.0
PMD,-3859000.0,-665000.0,-1084000.0,-4154000.0,3194000.0,-419000.0,-3070000.0
PMT,52373000.0,56854000.0,-73287000.0,199654000.0,4481000.0,-130141000.0,272941000.0
PMTS,16129000.0,15941000.0,36540000.0,23985000.0,-188000.0,20599000.0,-12555000.0
PNBK,-3819000.0,5094000.0,6161000.0,-4179000.0,8913000.0,1067000.0,-10340000.0
PNC,7517000000.0,5674000000.0,6041000000.0,5578000000.0,-1843000000.0,367000000.0,-463000000.0
PNFP,312321000.0,527323000.0,560742000.0,562152000.0,215002000.0,33419000.0,1410000.0
PNM,173303000.0,196357000.0,170058000.0,88346000.0,23054000.0,-26299000.0,-81712000.0
PNR,358600000.0,553000000.0,480900000.0,622700000.0,194400000.0,-72100000.0,141800000.0
PNRG,-2316000.0,2098000.0,48664000.0,28103000.0,4414000.0,46566000.0,-20561000.0
PNW,550559000.0,618720000.0,483602000.0,501557000.0,68161000.0,-135118000.0,17955000.0
PODD,6800000.0,16800000.0,4600000.0,206300000.0,10000000.0,-12200000.0,201700000.0
POL,-21568000.0,-7582000.0,-125965000.0,,13986000.0,-118383000.0,
POOL,366738000.0,650624000.0,748462000.0,523229000.0,283886000.0,97838000.0,-225233000.0
POR,155000000.0,244000000.0,233000000.0,228000000.0,89000000.0,-11000000.0,-5000000.0
POST,800000.0,166700000.0,756600000.0,301300000.0,165900000.0,589900000.0,-455300000.0
POWI,71176000.0,164413000.0,170851000.0,55735000.0,93237000.0,6438000.0,-115116000.0
POWL,16660000.0,631000.0,13737000.0,54525000.0,-16029000.0,13106000.0,40788000.0
PPBI,60351000.0,339889000.0,283743000.0,30852000.0,279538000.0,-56146000.0,-252891000.0
PPC,94757000.0,31000000.0,745930000.0,321574000.0,-63757000.0,714930000.0,-424356000.0
PPG,1059000000.0,1439000000.0,1026000000.0,1270000000.0,380000000.0,-413000000.0,244000000.0
PPIH,,-7642000.0,6062000.0,5945000.0,,13704000.0,-117000.0
PPL,1469000000.0,-1480000000.0,756000000.0,740000000.0,-2949000000.0,2236000000.0,-16000000.0
PPSI,-2986000.0,-2167000.0,-3638000.0,,819000.0,-1471000.0,
PRA,-175727000.0,144124000.0,-402000.0,-38604000.0,319851000.0,-144526000.0,-38202000.0
PRAA,149339000.0,183158000.0,117147000.0,-83477000.0,33819000.0,-66011000.0,-200624000.0
PRFT,30181000.0,52091000.0,104392000.0,98933000.0,21910000.0,52301000.0,-5459000.0
PRGO,-162600000.0,-68900000.0,-140600000.0,-12700000.0,93700000.0,-71700000.0,127900000.0
PRGS,79722000.0,78420000.0,95069000.0,70197000.0,-1302000.0,16649000.0,-24872000.0
PRI,386164000.0,477362000.0,472068000.0,576601000.0,91198000.0,-5294000.0,104533000.0
PRIM,104983000.0,115739000.0,133021000.0,126145000.0,10756000.0,17282000.0,-6876000.0
PRK,127923000.0,153945000.0,148351000.0,126734000.0,26022000.0,-5594000.0,-21617000.0
PRLB,50867000.0,33372000.0,-103462000.0,17220000.0,-17495000.0,-136834000.0,120682000.0
PRMW,-131700000.0,-3200000.0,29600000.0,238100000.0,128500000.0,32800000.0,208500000.0
